583.044684153818,614.178138162031,678.331922178956,798.148548210566,808.526366213304,848.150762223758,801.922300211562,741.542268195633,717.95631818941,728.334136192148,770.788846203348,781.166664206086,767.015094202352,689.653178181943,654.745972172734,646.255030170494,658.519724173729,701.917872185179,775.506036204592,718.899756189659,698.144120184183,709.46537618717,753.806962198869,782.110102206335,796.261672210068,761.354466200859,710.408814187419,656.632848173232,602.856882159044,579.270932152822
587.761874155062,612.291262161533,668.897542176467,776.449474204841,832.112316219526,703.804748185676,634.933774167507,600.970006158547,595.309378157053,617.008452162778,669.840980176716,671.727856177214,608.517510160538,578.327494152573,575.497180151827,598.1396921578,652.859096172236,754.750400199117,900.039852237447,712.295690187916,611.347824161285,556.628420146848,532.099032140377,532.099032140378,556.628420146849,611.347824161285,641.537840169249,664.180352175223,617.951890163027,589.64875015556
481.153380126937,447.189612117977,433.981480114492,440.585546116234,467.945248123453,421.716786111256,363.223630095825,332.090176087612,317.938606083878,318.882044084127,333.977052088109,367.940820097069,431.151166113746,509.456520134404,538.70309814212,599.083130158049,649.08534417124,492.474636129924,410.39553010827,366.053944096572,344.354870090847,338.694242089354,348.128622091843,375.48832409906,426.433976112501,519.834338137142,708.521938186921,917.965174242176,672.671294177463,548.137478144609
702.861310185428,698.144120184183,723.616946190903,788.714168208077,876.453902231225,792.487920209073,754.750400199117,750.033210197873,716.069442188912,515.117148135897,408.508654107772,351.902374092838,320.768920084625,305.673912080642,306.617350080891,320.768920084625,352.845812093087,411.338968108519,520.777776137391,557.571858147098,519.834338137142,508.513082134155,518.890900136893,555.684982146599,626.442832165267,755.693838199366,822.677936217037,755.693838199366,728.334136192148,733.051326193392
632.10346016676,625.499394165018,646.255030170494,700.030996184681,801.922300211562,828.338564218531,765.128218201855,741.542268195633,750.033210197872,708.521938186921,697.200682183934,651.915658171987,557.571858147097,503.79589213291,475.492752125444,470.775562124199,485.870570128181,527.381842139133,603.800320159293,744.372582196379,742.485706195881,696.257244183685,683.99255018045,701.917872185178,755.693838199365,857.585142226246,888.71859623446,780.223226205837,722.673508190654,669.840980176716
416.056158109763,488.700884128928,627.386270165516,812.300118214299,1037.78180027379,865.132646228238,769.8454082031,716.069442188912,665.123790175472,614.178138162031,530.21215613988,484.927132127932,465.114934122706,467.945248123452,491.531198129675,540.589974142617,602.856882159045,700.97443418493,885.888282233713,1043.44242827528,857.585142226246,658.519724173729,553.798106146102,496.24838813092,464.171496122457,402.848026106278,368.884258097318,355.676126093834,357.563002094331,375.488324099061
776.449474204841,798.148548210566,846.263886223259,935.890496246905,825.508250217784,667.954104176218,582.101246153569,536.816222141623,517.947462136644,524.551528138386,554.741544146351,617.008452162778,730.221012192645,726.44726019165,683.99255018045,675.50160817821,696.257244183685,752.863524198619,859.472018226744,800.035424211064,663.236914174974,586.818436154813,549.080916144857,481.153380126936,443.415860116981,428.320852112999,432.094604113994,456.623992120466,507.569644133906,601.913444158796
645.311592170245,694.370368183188,740.598830195383,677.388484178707,611.347824161285,579.270932152822,574.553742151578,595.309378157053,647.198468170742,745.316020196628,664.180352175223,592.479064156307,556.628420146849,549.080916144857,564.17592414884,607.574072160289,691.540054182441,845.320448223011,641.537840169249,528.325280139382,466.058372122955,433.038042114243,403.791464106528,392.470208103542,400.017712105532,425.490538112252,478.32306612619,572.66686615108,583.044684153818,600.026568158298
210.386674055504,216.047302056997,232.085748061228,262.275764069193,257.558574067949,256.6151360677,268.879830070935,296.239532078152,341.524556090101,415.112720109514,559.458734147595,809.469804213553,707.578500186672,630.216584166263,590.592188155809,579.270932152822,594.365940156804,639.650964168752,703.804748185676,739.655392195134,648.141906170992,600.026568158298,583.044684153817,549.080916144857,531.155594140128,410.39553010827,309.447664081638,257.558574067949,229.255434060482,215.103864056748
687.766302181445,671.727856177214,687.766302181445,735.881640194139,831.168878219277,391.526770103292,185.857286049032,125.477254033103,96.2306760253873,82.0791060216539,74.5316020196629,70.7578500186672,66.0406600174228,63.210346016676,63.210346016676,66.0406600174227,72.644726019165,85.8528580226496,109.438808028872,160.384460042312,330.203300087114,722.673508190654,667.954104176219,647.198468170742,655.689410172983,694.370368183187,775.506036204593,922.68236424342,831.168878219277,735.881640194139
546.250602144111,552.854668145853,584.931560154315,651.915658171987,725.503822191401,677.388484178707,662.293476174725,645.311592170244,593.422502156556,553.798106146102,519.834338137142,510.399958134653,523.608090138137,563.232486148591,632.10346016676,545.307164143862,497.191826131168,477.379628125941,478.32306612619,485.870570128181,510.399958134653,533.985908140875,536.816222141621,562.289048148342,620.782204163774,606.63063416004,592.479064156307,605.687196159791,611.347824161285,565.119362149089
237.746376062722,216.990740057246,209.443236055255,209.443236055255,219.821054057993,243.407004064215,284.918276075166,364.167068096073,502.852454132661,509.456520134404,538.70309814212,599.083130158049,711.352252187668,645.311592170245,608.517510160538,601.913444158796,620.782204163774,671.727856177214,767.958532202601,649.085344171241,552.854668145853,500.965578132164,477.379628125942,475.492752125445,493.418074130173,539.646536142369,624.555956164769,488.700884128928,344.354870090847,275.483896072678
752.863524198619,767.958532202601,821.734498216788,927.399554244665,833.055754219776,778.336350205339,761.354466200859,779.279788205588,792.487920209073,828.33856421853,908.530794239687,1055.70712227851,836.829506220771,702.861310185428,629.273146166014,592.479064156307,583.988122154067,531.155594140128,459.454306121212,421.716786111257,405.678340107025,408.508654107772,430.207728113497,476.436190125693,559.458734147595,717.95631818941,1011.36553626682,932.116744245909,824.564812217535,768.90197020285
288.692028076162,306.617350080891,342.467994090349,408.508654107772,536.816222141622,830.225440219029,726.44726019165,639.650964168752,597.196254157551,582.101246153569,578.327494152573,447.189612117977,378.318638099807,211.330112055753,151.893518040072,122.646940032356,106.608494028125,98.1175520258852,94.3438000248895,94.3438000248896,100.004428026383,111.32568402937,131.137882034596,167.931964044303,251.897946066455,440.585546116234,359.449878094829,316.05173008338,292.465780077158,283.974838074918
692.48349218269,692.48349218269,670.784418176965,580.214370153071,532.099032140378,512.28683413515,515.117148135897,542.476850143114,600.026568158298,704.748186185925,788.714168208077,681.162236179703,617.008452162778,586.818436154813,584.931560154316,608.517510160538,665.123790175472,769.845408203099,964.193636254372,781.166664206086,673.614732177712,615.12157616228,590.592188155809,592.479064156306,621.725642164023,686.822864181196,803.809176212059,869.849836229482,782.110102206335,723.616946190903
588.705312155311,556.628420146849,550.967792145355,571.723428150831,620.782204163774,704.748186185925,759.467590200361,638.707526168502,573.610304151329,541.533412142867,534.929346141124,553.798106146102,599.083130158049,685.879426180947,732.107888193143,675.50160817821,653.802534172485,658.519724173729,665.123790175472,702.861310185427,725.503822191401,704.748186185925,715.126004188663,759.467590200362,824.564812217535,803.809176212059,819.847622216291,874.567026230727,773.619160204095,653.802534172485
784.940416207081,782.110102206335,816.073870215295,892.492348235456,965.137074254621,806.639490212806,718.899756189659,675.50160817821,661.350038174476,650.972220171738,669.840980176716,722.673508190654,822.677936217037,756.637276199615,690.596616182192,662.293476174725,664.180352175223,602.856882159045,512.286834135151,465.114934122706,442.472422116732,439.642108115985,457.567430120715,500.022140131915,578.327494152573,724.560384191152,850.981076224504,867.962960228984,873.623588230478,812.300118214299
622.669080164271,650.028782171489,666.06722817572,659.463162173978,681.162236179703,738.711954194886,723.616946190903,731.164450192894,737.768516194637,760.41102820061,795.318234209819,855.698266225749,719.843194189908,646.255030170494,573.610304151329,534.929346141124,521.721214137639,532.099032140377,543.420288143364,518.890900136893,517.947462136644,539.646536142369,591.535626156058,643.424716169748,684.935988180698,767.958532202601,837.77294422102,717.012880189161,652.859096172236,622.669080164271
721.730070190406,747.202896197125,797.205110210317,899.096414237198,990.609900261341,863.24577022774,795.318234209819,731.164450192894,667.954104176219,640.594402169,642.481278169498,674.558170177961,742.485706195881,757.580714199863,641.537840169249,500.022140131915,425.490538112252,384.92270410155,366.053944096572,364.167068096074,378.318638099807,412.282406108768,464.171496122457,531.155594140129,655.689410172983,736.825078194388,668.897542176467,635.877212167756,633.046898167009,659.463162173978
493.418074130172,481.153380126937,488.700884128928,520.77777613739,583.044684153818,700.030996184681,749.089772197624,702.861310185428,691.540054182441,710.408814187419,756.637276199615,683.049112180201,620.782204163774,592.479064156307,592.479064156307,617.008452162778,675.501608178209,764.184780201606,891.548910235207,1047.21618027627,885.888282233713,765.128218201854,700.03099618468,671.727856177214,674.55817017796,708.521938186921,782.110102206335,736.825078194388,604.743758159542,532.099032140377
570.779990150582,716.069442188912,718.899756189659,748.146334197375,771.732284203597,255.671698067451,157.554146041566,116.986312030863,96.2306760253873,85.8528580226495,80.1922300211561,78.3053540206583,79.2487920209072,85.8528580226496,96.2306760253874,115.099436030365,153.78039404057,248.12419406546,240.576690063468,203.782608053761,183.026972048286,172.649154045548,171.705716045299,176.422906046544,191.517914050526,219.821054057993,272.653582071931,378.318638099807,448.133050118226,491.531198129675
754.750400199117,789.657606208326,848.150762223757,959.476446253127,929.286430245163,781.166664206086,700.030996184681,660.406600174228,633.046898167009,630.216584166263,656.632848173232,661.350038174476,597.196254157551,567.949676149835,563.232486148591,584.931560154316,637.764088168254,734.93820219389,915.134860241429,746.259458196877,643.424716169747,588.705312155311,564.17592414884,567.006238149587,594.365940156804,654.745972172734,767.015094202352,813.243556214548,757.580714199863,739.655392195134
628.329708165765,633.990336167258,668.897542176467,743.42914419613,471.719000124448,317.938606083878,249.067632065708,211.330112055753,191.517914050526,182.083534048037,182.083534048037,188.687600049779,205.669484054259,237.746376062722,297.182970078402,418.88647211051,609.460948160787,727.390698191899,855.698266225749,750.033210197872,695.313806183436,675.501608178209,685.879426180947,728.334136192148,815.130432215046,866.076084228486,943.438000248896,815.130432215046,708.521938186921,651.915658171987
